Time,Age,Gender,Sentiment,Language,Location,Retweets,Likes,Comments,Keywords
2023-04-08 20:23:22.840568114,59,Non-binary,Positive,Spanish,UK,33,24,15,"science, trust"
2023-04-08 21:06:35.359071815,31,Non-binary,Positive,English,Australia,24,20,18,"hospital, safe"
2023-04-08 21:49:47.877575515,30,Female,Positive,German,USA,8,12,33,"conspiracy, science, flu"
2023-04-08 22:33:00.396079216,49,Male,Negative,English,USA,50,6,40,"conspiracy, trust, side effects, health"
2023-04-08 23:16:12.914582917,16,Female,Positive,English,Germany,12,13,9,"side effects, safe, booster, Pfizer"
2023-04-08 23:59:25.433086618,25,Male,Positive,English,UK,52,10,21,"health, safe, science, polio"
2023-04-09 00:42:37.951590318,55,Male,Negative,English,USA,18,10,16,"mRNA, trial, safe, side effects"
2023-04-09 01:25:50.470094019,17,Non-binary,Negative,English,USA,16,13,15,"booster, COVID, public health, safe"
2023-04-09 02:09:02.988597720,43,Female,Negative,English,Germany,24,30,39,"trust, safe, health"
2023-04-09 02:52:15.507101421,32,Non-binary,Positive,English,USA,14,10,10,"health, WHO, Pfizer, measles"
2023-04-09 03:35:28.025605121,34,Non-binary,Positive,English,Canada,7,7,30,"trust, mRNA"
2023-04-09 04:18:40.544108822,61,Non-binary,Negative,English,UK,19,15,6,"side effects, COVID"
2023-04-09 05:01:53.062612523,28,Male,Positive,English,India,24,17,13,"side effects, community, hospital"
2023-04-09 05:45:05.581116224,48,Female,Negative,Spanish,Australia,43,16,20,"efficacy, measles, conspiracy"
2023-04-09 06:28:18.099619924,63,Female,Negative,English,UK,11,14,10,"science, flu, microchip, efficacy"
2023-04-09 07:11:30.618123625,68,Non-binary,Negative,English,USA,26,17,60,"science, microchip, WHO"
2023-04-09 07:54:43.136627326,45,Male,Positive,French,India,19,22,14,"polio, science, hospital, Moderna"
2023-04-09 08:37:55.655131026,54,Female,Positive,German,UK,20,12,13,"conspiracy, measles, Moderna"
2023-04-09 09:21:08.173634727,56,Female,Negative,English,Germany,32,33,14,"booster, health, trial, flu"
2023-04-09 10:04:20.692138428,32,Non-binary,Positive,English,UK,15,18,26,"immunity, vaccine, health, Moderna"
2023-04-09 10:47:33.210642129,44,Male,Positive,English,Canada,21,32,31,"measles, trial"
2023-04-09 11:30:45.729145829,39,Non-binary,Negative,English,USA,34,22,16,"community, hospital"
2023-04-09 12:13:58.247649530,33,Female,Negative,Spanish,Australia,33,10,23,"Pfizer, conspiracy"
2023-04-09 12:57:10.766153231,22,Male,Positive,English,USA,10,7,24,"microchip, vaccine, hoax, flu"
2023-04-09 13:40:23.284656932,42,Non-binary,Positive,Spanish,USA,14,34,9,"measles, polio, efficacy"
2023-04-09 14:23:35.803160632,22,Female,Positive,English,USA,18,12,18,"polio, health, COVID"
2023-04-09 15:06:48.321664333,45,Non-binary,Negative,English,USA,30,19,14,"measles, trial, community, data"
2023-04-09 15:50:00.840168034,17,Non-binary,Negative,French,USA,17,14,9,"side effects, health, community"
2023-04-09 16:33:13.358671735,17,Non-binary,Positive,English,USA,20,39,22,"Pfizer, microchip, polio, public health"
2023-04-09 17:16:25.877175435,58,Male,Positive,English,India,37,19,33,"side effects, trust, WHO, conspiracy"
2023-04-09 17:59:38.395679136,36,Female,Negative,Chinese,USA,16,10,20,"science, data"
2023-04-09 18:42:50.914182837,31,Female,Positive,German,Australia,41,17,5,"hoax, public health, WHO, polio"
2023-04-09 19:26:03.432686538,50,Female,Positive,French,USA,9,35,15,"data, Moderna"
2023-04-09 20:09:15.951190238,31,Female,Negative,English,UK,16,13,12,"trial, safe, science"
2023-04-09 20:52:28.469693939,28,Male,Positive,English,UK,10,9,48,"Moderna, microchip, polio"
2023-04-09 21:35:40.988197640,65,Non-binary,Negative,German,Germany,21,28,16,"measles, hoax, data"
2023-04-09 22:18:53.506701341,23,Female,Positive,English,India,29,12,8,"Moderna, science, immunity"
2023-04-09 23:02:06.025205041,44,Male,Positive,German,UK,18,8,19,"vaccine, trust, Pfizer, community"
2023-04-09 23:45:18.543708742,35,Non-binary,Negative,English,Australia,15,12,27,"public health, COVID"
2023-04-10 00:28:31.062212443,26,Male,Positive,English,USA,10,22,21,"hoax, flu, public health, polio"
2023-04-10 01:11:43.580716144,51,Male,Negative,Chinese,UK,46,24,13,"community, health, vaccine"
2023-04-10 01:54:56.099219844,46,Female,Negative,English,USA,19,23,15,"mRNA, hoax, side effects"
2023-04-10 02:38:08.617723545,25,Female,Positive,English,USA,16,11,29,"mRNA, side effects"
2023-04-10 03:21:21.136227246,34,Non-binary,Positive,English,USA,43,30,21,"hoax, mRNA"
2023-04-10 04:04:33.654730946,49,Non-binary,Positive,English,Australia,16,28,55,"safe, measles"
2023-04-10 04:47:46.173234647,67,Female,Positive,English,UK,12,24,21,"polio, data, measles, microchip"
2023-04-10 05:30:58.691738348,61,Male,Positive,English,Australia,14,11,9,"health, mRNA, vaccine, safe"
2023-04-10 06:14:11.210242049,60,Female,Positive,English,UK,13,14,18,"hospital, conspiracy, community, flu"
2023-04-10 06:57:23.728745749,25,Non-binary,Positive,French,USA,11,23,15,"science, safe, side effects, WHO"
2023-04-10 07:40:36.247249450,66,Male,Negative,English,Australia,14,26,9,"vaccine, trial"
2023-04-10 08:23:48.765753151,22,Male,Negative,Chinese,India,67,11,21,"vaccine, measles, trust, Moderna"
2023-04-10 09:07:01.284256852,18,Male,Negative,English,Germany,11,47,16,"immunity, public health"
2023-04-10 09:50:13.802760552,41,Female,Positive,English,UK,9,18,21,"vaccine, efficacy, Pfizer, public health"
2023-04-10 10:33:26.321264253,58,Female,Positive,English,Australia,23,31,50,"booster, safe"
2023-04-10 11:16:38.839767954,54,Non-binary,Negative,Spanish,Australia,19,10,18,"hospital, science, mRNA, side effects"
2023-04-10 11:59:51.358271655,52,Male,Positive,Chinese,USA,27,21,33,"side effects, science"
2023-04-10 12:43:03.876775355,61,Male,Positive,French,USA,15,10,18,"Moderna, Pfizer"
2023-04-10 13:26:16.395279056,44,Female,Negative,English,USA,13,21,24,"polio, community, mRNA, public health"
2023-04-10 14:09:28.913782757,58,Non-binary,Negative,English,USA,46,24,21,"flu, vaccine"
2023-04-10 14:52:41.432286458,62,Non-binary,Positive,French,UK,8,25,22,"Moderna, immunity"
2023-04-10 15:35:53.950790158,62,Male,Positive,German,Germany,24,13,18,"efficacy, safe, conspiracy"
2023-04-10 16:19:06.469293859,41,Female,Negative,Chinese,UK,28,7,41,"side effects, data, measles"
2023-04-10 17:02:18.987797560,35,Male,Negative,English,Australia,30,23,27,"community, immunity, measles, trust"
2023-04-10 17:45:31.506301261,66,Female,Negative,Chinese,Canada,17,16,21,"hospital, side effects"
2023-04-10 18:28:44.024804961,34,Non-binary,Negative,English,USA,10,16,31,"Moderna, COVID, conspiracy"
2023-04-10 19:11:56.543308662,18,Male,Negative,English,USA,42,12,21,"flu, Pfizer"
2023-04-10 19:55:09.061812363,25,Male,Positive,English,UK,16,19,35,"hospital, side effects"
2023-04-10 20:38:21.580316064,27,Male,Positive,English,Australia,43,19,11,"science, side effects, mRNA, hospital"
2023-04-10 21:21:34.098819764,23,Non-binary,Negative,French,Germany,24,33,58,"science, immunity, conspiracy, COVID"
2023-04-10 22:04:46.617323465,18,Male,Negative,German,USA,15,7,21,"health, polio, safe"
2023-04-10 22:47:59.135827166,26,Non-binary,Negative,French,India,24,10,11,"Moderna, flu, hoax"
2023-04-10 23:31:11.654330866,23,Female,Positive,Spanish,USA,35,24,29,"COVID, measles, vaccine, immunity"
2023-04-11 00:14:24.172834567,27,Non-binary,Positive,English,Canada,20,6,38,"booster, immunity, Moderna"
2023-04-11 00:57:36.691338268,62,Female,Negative,Spanish,UK,13,13,12,"hoax, immunity, microchip"
2023-04-11 01:40:49.209841969,40,Non-binary,Negative,English,USA,8,64,15,"science, efficacy, microchip, safe"
2023-04-11 02:24:01.728345669,52,Non-binary,Negative,French,USA,16,17,33,"efficacy, measles"
2023-04-11 03:07:14.246849370,56,Male,Negative,Spanish,USA,30,28,26,"COVID, data, immunity, hoax"
2023-04-11 03:50:26.765353071,27,Non-binary,Negative,Spanish,USA,12,8,16,"hospital, data"
2023-04-11 04:33:39.283856772,53,Male,Negative,English,Australia,28,28,17,"immunity, flu"
2023-04-11 05:16:51.802360472,42,Female,Negative,German,USA,20,16,10,"conspiracy, flu"
2023-04-11 06:00:04.320864173,33,Female,Negative,English,Canada,29,22,12,"measles, mRNA"
2023-04-11 06:43:16.839367874,38,Male,Negative,English,USA,6,26,8,"hoax, efficacy, mRNA"
2023-04-11 07:26:29.357871575,33,Female,Positive,French,Australia,9,15,16,"Pfizer, measles, community"
2023-04-11 08:09:41.876375275,63,Non-binary,Positive,English,Australia,15,25,28,"efficacy, data, trial"
2023-04-11 08:52:54.394878976,27,Male,Negative,German,Australia,51,11,17,"data, side effects"
2023-04-11 09:36:06.913382677,27,Male,Positive,English,UK,13,20,35,"WHO, safe, trust"
2023-04-11 10:19:19.431886378,42,Male,Positive,English,USA,18,25,14,"measles, flu"
2023-04-11 11:02:31.950390078,67,Female,Positive,German,India,58,15,9,"side effects, booster, COVID, health"
2023-04-11 11:45:44.468893779,16,Female,Positive,English,USA,24,12,35,"microchip, health"
2023-04-11 12:28:56.987397480,24,Non-binary,Positive,English,USA,30,15,24,"flu, community, science"
2023-04-11 13:12:09.505901181,36,Non-binary,Positive,English,USA,14,34,37,"microchip, safe, booster, side effects"
2023-04-11 13:55:22.024404881,27,Male,Negative,English,Canada,36,31,16,"booster, trial"
2023-04-11 14:38:34.542908582,23,Non-binary,Positive,Spanish,Canada,39,28,44,"COVID, flu, public health"
2023-04-11 15:21:47.061412283,47,Female,Positive,English,Canada,25,42,11,"efficacy, conspiracy, vaccine"
2023-04-11 16:04:59.579915983,28,Non-binary,Positive,German,UK,19,20,17,"science, public health, measles, booster"
2023-04-11 16:48:12.098419684,62,Female,Negative,French,USA,26,21,24,"community, health"
2023-04-11 17:31:24.616923385,34,Non-binary,Positive,English,Germany,8,7,15,"booster, hospital"
2023-04-11 18:14:37.135427086,29,Female,Negative,Spanish,UK,34,12,22,"microchip, data"
2023-04-11 18:57:49.653930786,46,Female,Negative,Spanish,UK,13,25,37,"Moderna, efficacy, mRNA, hoax"
2023-04-11 19:41:02.172434487,47,Non-binary,Negative,English,UK,17,31,24,"hospital, safe, Moderna"
2023-04-11 20:24:14.690938188,31,Non-binary,Positive,English,USA,38,10,18,"health, immunity, efficacy, safe"
2023-04-11 21:07:27.209441889,38,Female,Negative,English,USA,34,19,37,"health, immunity"
2023-04-11 21:50:39.727945589,44,Male,Positive,Spanish,UK,8,59,25,"COVID, WHO, data"
2023-04-11 22:33:52.246449290,27,Non-binary,Negative,Spanish,USA,12,19,20,"Pfizer, trust"
2023-04-11 23:17:04.764952991,61,Female,Negative,English,USA,27,41,19,"hospital, polio"
2023-04-12 00:00:17.283456692,62,Non-binary,Positive,French,India,8,23,16,"mRNA, immunity"
2023-04-12 00:43:29.801960392,30,Non-binary,Positive,French,UK,40,26,30,"WHO, hospital, community, microchip"
2023-04-12 01:26:42.320464093,16,Non-binary,Positive,Spanish,UK,21,12,31,"data, hoax"
2023-04-12 02:09:54.838967794,31,Non-binary,Negative,French,Canada,40,8,37,"efficacy, WHO"
2023-04-12 02:53:07.357471495,46,Non-binary,Positive,English,Germany,13,28,24,"booster, WHO"
2023-04-12 03:36:19.875975195,57,Male,Negative,German,USA,14,23,15,"WHO, measles, flu, booster"
2023-04-12 04:19:32.394478896,22,Male,Positive,Spanish,India,33,20,23,"booster, health, mRNA"
2023-04-12 05:02:44.912982597,66,Male,Negative,French,UK,17,10,15,"immunity, booster, science"
2023-04-12 05:45:57.431486298,17,Female,Negative,English,USA,10,16,21,"hoax, health"
2023-04-12 06:29:09.949989998,26,Male,Negative,English,USA,26,14,40,"science, efficacy, Pfizer, measles"
2023-04-12 07:12:22.468493699,34,Male,Negative,English,UK,9,15,36,"data, conspiracy, hospital"
2023-04-12 07:55:34.986997400,30,Female,Positive,English,Canada,41,22,31,"community, efficacy"
2023-04-12 08:38:47.505501101,28,Male,Positive,Spanish,USA,22,28,19,"data, booster, community"
2023-04-12 09:22:00.024004801,30,Non-binary,Negative,English,UK,12,23,31,"safe, Pfizer, side effects, flu"
2023-04-12 10:05:12.542508502,67,Male,Positive,French,Canada,35,22,14,"Pfizer, data"
2023-04-12 10:48:25.061012203,63,Male,Positive,Spanish,UK,35,21,9,"flu, polio, conspiracy"
2023-04-12 11:31:37.579515903,57,Male,Positive,Spanish,India,20,18,23,"hoax, immunity, data, community"
2023-04-12 12:14:50.098019604,63,Non-binary,Positive,English,India,62,13,16,"conspiracy, COVID, measles, polio"
2023-04-12 12:58:02.616523305,65,Non-binary,Positive,Chinese,UK,61,20,49,"public health, science, conspiracy"
2023-04-12 13:41:15.135027006,68,Non-binary,Negative,French,Germany,23,29,45,"hoax, vaccine, hospital"
2023-04-12 14:24:27.653530706,47,Non-binary,Positive,French,USA,34,18,14,"measles, trial, safe, COVID"
2023-04-12 15:07:40.172034407,44,Female,Negative,English,USA,38,12,28,"WHO, efficacy, hoax"
2023-04-12 15:50:52.690538108,26,Non-binary,Positive,English,USA,11,11,7,"health, hospital"
2023-04-12 16:34:05.209041809,29,Non-binary,Negative,English,Canada,23,12,23,"Pfizer, Moderna"
2023-04-12 17:17:17.727545509,32,Non-binary,Positive,English,Canada,14,11,23,"data, microchip"
2023-04-12 18:00:30.246049210,42,Non-binary,Negative,English,UK,13,85,12,"efficacy, Moderna"
2023-04-12 18:43:42.764552911,37,Female,Negative,English,USA,21,12,21,"booster, polio"
2023-04-12 19:26:55.283056612,28,Male,Positive,Spanish,USA,22,19,12,"trust, safe"
2023-04-12 20:10:07.801560312,44,Male,Negative,English,India,8,19,30,"health, safe"
2023-04-12 20:53:20.320064013,47,Non-binary,Negative,English,India,23,40,22,"data, efficacy"
2023-04-12 21:36:32.838567714,59,Non-binary,Negative,German,Canada,17,24,42,"health, Pfizer, science"
2023-04-12 22:19:45.357071415,29,Non-binary,Negative,English,Canada,40,24,9,"data, public health, community, flu"
2023-04-12 23:02:57.875575115,21,Male,Positive,French,UK,35,21,13,"measles, health"
2023-04-12 23:46:10.394078816,29,Male,Negative,English,USA,13,23,15,"community, booster"
2023-04-13 00:29:22.912582517,66,Non-binary,Positive,English,UK,38,23,25,"health, measles, immunity, microchip"
2023-04-13 01:12:35.431086218,56,Male,Positive,English,Canada,26,14,22,"immunity, hospital"
2023-04-13 01:55:47.949589918,60,Female,Negative,French,UK,18,12,24,"efficacy, WHO"
2023-04-13 02:39:00.468093619,52,Non-binary,Positive,English,USA,15,20,14,"COVID, community"
2023-04-13 03:22:12.986597320,60,Non-binary,Negative,German,Germany,11,15,7,"conspiracy, data, measles"
2023-04-13 04:05:25.505101020,68,Female,Negative,English,India,10,22,13,"community, flu, immunity"
2023-04-13 04:48:38.023604721,58,Female,Negative,English,USA,8,11,40,"side effects, booster, trust, hospital"
2023-04-13 05:31:50.542108422,25,Male,Negative,Spanish,Canada,20,9,14,"Moderna, flu, WHO"
2023-04-13 06:15:03.060612123,43,Female,Positive,English,Germany,7,10,21,"WHO, public health"
2023-04-13 06:58:15.579115823,45,Non-binary,Positive,French,USA,13,19,20,"booster, hospital, trial, mRNA"
2023-04-13 07:41:28.097619524,39,Male,Positive,English,UK,27,8,22,"efficacy, booster, microchip, conspiracy"
2023-04-13 08:24:40.616123225,66,Female,Positive,English,UK,42,53,10,"immunity, Moderna"
2023-04-13 09:07:53.134626926,68,Male,Positive,French,UK,11,53,30,"WHO, vaccine, booster"
2023-04-13 09:51:05.653130626,38,Male,Positive,Chinese,India,27,31,19,"efficacy, polio, data, conspiracy"
2023-04-13 10:34:18.171634327,33,Male,Negative,English,USA,17,16,63,"COVID, flu, data, health"
2023-04-13 11:17:30.690138028,16,Male,Negative,French,USA,15,15,16,"science, public health"
2023-04-13 12:00:43.208641729,36,Female,Positive,English,USA,21,23,32,"WHO, efficacy, conspiracy"
2023-04-13 12:43:55.727145429,34,Non-binary,Negative,French,USA,14,27,16,"science, vaccine, health, immunity"
2023-04-13 13:27:08.245649130,47,Non-binary,Positive,Spanish,UK,19,23,52,"flu, immunity, measles, trial"
2023-04-13 14:10:20.764152831,22,Female,Positive,English,Australia,20,10,28,"health, trial, booster, measles"
2023-04-13 14:53:33.282656532,39,Non-binary,Negative,English,USA,35,18,10,"data, microchip, safe, trial"
2023-04-13 15:36:45.801160232,60,Male,Negative,English,Canada,39,26,40,"data, conspiracy"
2023-04-13 16:19:58.319663933,23,Male,Negative,English,Canada,14,6,29,"community, COVID, flu"
2023-04-13 17:03:10.838167634,48,Male,Positive,English,USA,17,11,15,"trial, flu, vaccine"
2023-04-13 17:46:23.356671335,37,Female,Negative,Spanish,Canada,30,26,8,"immunity, booster, Moderna"
2023-04-13 18:29:35.875175035,19,Male,Negative,Chinese,Canada,18,17,36,"conspiracy, trust"
2023-04-13 19:12:48.393678736,69,Male,Negative,English,UK,28,17,47,"data, Pfizer"
2023-04-13 19:56:00.912182437,39,Female,Negative,English,USA,31,34,35,"Pfizer, immunity, microchip, safe"
2023-04-13 20:39:13.430686138,22,Male,Negative,English,Canada,33,19,31,"Moderna, trust, polio, data"
2023-04-13 21:22:25.949189838,30,Male,Negative,German,Germany,20,15,26,"Pfizer, COVID, mRNA"
2023-04-13 22:05:38.467693539,68,Non-binary,Negative,English,UK,11,17,34,"measles, community, trial"
2023-04-13 22:48:50.986197240,62,Female,Negative,English,USA,18,17,17,"health, trial, Moderna, community"
2023-04-13 23:32:03.504700940,59,Male,Negative,English,UK,15,13,8,"Pfizer, efficacy, measles"
2023-04-14 00:15:16.023204641,66,Male,Positive,English,USA,29,17,29,"WHO, data, science"
2023-04-14 00:58:28.541708342,29,Male,Negative,English,UK,43,11,24,"side effects, COVID"
2023-04-14 01:41:41.060212043,15,Male,Positive,English,USA,43,17,9,"measles, Pfizer, polio, microchip"
2023-04-14 02:24:53.578715743,36,Non-binary,Positive,English,USA,31,15,6,"polio, WHO, public health, community"
2023-04-14 03:08:06.097219444,17,Non-binary,Negative,English,UK,12,22,20,"trust, safe"
2023-04-14 03:51:18.615723145,52,Non-binary,Negative,English,USA,40,42,18,"hospital, WHO"
2023-04-14 04:34:31.134226846,68,Non-binary,Negative,English,UK,24,22,17,"booster, data"
2023-04-14 05:17:43.652730546,28,Female,Positive,English,USA,13,21,26,"immunity, community"
2023-04-14 06:00:56.171234247,50,Male,Positive,German,USA,30,22,13,"public health, immunity, health"
2023-04-14 06:44:08.689737948,32,Non-binary,Positive,German,India,17,13,28,"side effects, immunity, hospital, efficacy"
2023-04-14 07:27:21.208241649,61,Male,Negative,English,Germany,7,28,28,"mRNA, health"
2023-04-14 08:10:33.726745349,55,Female,Negative,English,USA,12,24,5,"flu, side effects, WHO, Pfizer"
2023-04-14 08:53:46.245249050,32,Male,Negative,Spanish,UK,19,19,19,"trust, health, science, public health"
2023-04-14 09:36:58.763752751,17,Male,Negative,English,USA,19,23,22,"measles, conspiracy, safe, vaccine"
2023-04-14 10:20:11.282256452,24,Non-binary,Negative,English,UK,11,23,29,"hoax, safe"
2023-04-14 11:03:23.800760152,63,Non-binary,Negative,English,UK,29,23,26,"WHO, flu, measles, conspiracy"
2023-04-14 11:46:36.319263853,53,Female,Positive,German,USA,26,33,8,"mRNA, trial, public health, immunity"
